relationship_id,notification_id,notification_number,target_entity,target_entity_id,target_entity_label,relationship_type,relation_context,evidence_column,evidence_value,unmatched_reference,source_file_ids,source_files,source_sheets,source_rows,confidence,review_flag
REL-NOTIFI-0000836,NOTIF-01057,,STANDARD,STD-01434,IS 6452,ACTS_ON,related_is_text,related_is_text,IS 6452,,F034,bis_gazette_notification.csv,,908,1.00,
REL-NOTIFI-0000837,NOTIF-01126,,STANDARD,STD-01464,IS 6909,ACTS_ON,related_is_text,related_is_text,IS 6909,,F034,bis_gazette_notification.csv,,909,1.00,
REL-NOTIFI-0000838,NOTIF-00761,,STANDARD,STD-01569,IS 8041,ACTS_ON,related_is_text,related_is_text,IS 8041,,F034,bis_gazette_notification.csv,,910,1.00,
REL-NOTIFI-0000839,NOTIF-01067,,STANDARD,STD-01570,IS 8042,ACTS_ON,related_is_text,related_is_text,IS 8042,,F034,bis_gazette_notification.csv,,911,1.00,
REL-NOTIFI-0000840,NOTIF-01172,,STANDARD,STD-01571,IS 8043,ACTS_ON,related_is_text,related_is_text,IS 8043,,F034,bis_gazette_notification.csv,,912,1.00,
REL-NOTIFI-0000841,NOTIF-00758,,STANDARD,STD-01586,IS 8229,ACTS_ON,related_is_text,related_is_text,IS 8229,,F034,bis_gazette_notification.csv,,913,1.00,
REL-NOTIFI-0000842,NOTIF-01055,,STANDARD,STD-00656,IS 16415,ACTS_ON,related_is_text,related_is_text,IS 16415 : 2015,,F034,bis_gazette_notification.csv,,914,1.00,
REL-NOTIFI-0000843,NOTIF-00928,,STANDARD,STD-00713,IS 16993,ACTS_ON,related_is_text,related_is_text,IS 16993 : 2018,,F034,bis_gazette_notification.csv,,915,1.00,
REL-NOTIFI-0000844,NOTIF-00497,,STANDARD,STD-00569,IS 15895,ACTS_ON,related_is_text,related_is_text,IS 15895 : 2018,,F034,bis_gazette_notification.csv,,916,1.00,
REL-NOTIFI-0000845,NOTIF-00483,,STANDARD,STD-00217,IS 12640,ACTS_ON,related_is_text,related_is_text,IS 12640,,F034,bis_gazette_notification.csv,,918,1.00,
REL-NOTIFI-0000846,NOTIF-00484,,STANDARD,STD-00217,IS 12640,ACTS_ON,related_is_text,related_is_text,IS 12640,,F034,bis_gazette_notification.csv,,919,1.00,
REL-NOTIFI-0000847,NOTIF-00533,,STANDARD,STD-00250,IS 13010,ACTS_ON,related_is_text,related_is_text,IS 13010,,F034,bis_gazette_notification.csv,,920,1.00,
REL-NOTIFI-0000848,NOTIF-00535,,STANDARD,STD-00323,IS 13779,ACTS_ON,related_is_text,related_is_text,IS 13779,,F034,bis_gazette_notification.csv,,921,1.00,
REL-NOTIFI-0000849,NOTIF-00534,,STANDARD,STD-00412,IS 14697,ACTS_ON,related_is_text,related_is_text,IS 14697,,F034,bis_gazette_notification.csv,,922,1.00,
REL-NOTIFI-0000850,NOTIF-01101,,STANDARD,STD-00467,IS 15111,ACTS_ON,related_is_text,related_is_text,IS 15111,,F034,bis_gazette_notification.csv,,923,1.00,
REL-NOTIFI-0000851,NOTIF-00651,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,924,1.00,
REL-NOTIFI-0000852,NOTIF-00650,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,925,1.00,
REL-NOTIFI-0000853,NOTIF-00652,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,926,1.00,
REL-NOTIFI-0000854,NOTIF-00649,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,927,1.00,
REL-NOTIFI-0000855,NOTIF-00648,,STANDARD,STD-01185,IS 3854,ACTS_ON,related_is_text,related_is_text,IS 3854,,F034,bis_gazette_notification.csv,,928,1.00,
REL-NOTIFI-0000856,NOTIF-00701,,STANDARD,STD-01223,IS 418,ACTS_ON,related_is_text,related_is_text,IS 418,,F034,bis_gazette_notification.csv,,929,1.00,
REL-NOTIFI-0000857,NOTIF-00004,,STANDARD,STD-01468,IS 694,ACTS_ON,related_is_text,related_is_text,IS 694,,F034,bis_gazette_notification.csv,,930,1.00,
REL-NOTIFI-0000858,NOTIF-01021,,STANDARD,STD-01638,IS 8828,ACTS_ON,related_is_text,related_is_text,IS 8828,,F034,bis_gazette_notification.csv,,931,1.00,
REL-NOTIFI-0000859,NOTIF-00492,,STANDARD,STD-01738,IS 9968,ACTS_ON,related_is_text,related_is_text,IS 9968,,F034,bis_gazette_notification.csv,,932,1.00,
REL-NOTIFI-0000860,NOTIF-00903,,STANDARD,STD-01582,IS 8144,ACTS_ON,related_is_text,related_is_text,IS 8144,,F034,bis_gazette_notification.csv,,935,1.00,
REL-NOTIFI-0000861,NOTIF-00883,,STANDARD,STD-00543,IS 15757,ACTS_ON,related_is_text,related_is_text,IS 15757,,F034,bis_gazette_notification.csv,,937,1.00,
REL-NOTIFI-0000862,NOTIF-00845,,STANDARD,STD-00127,IS 11536,ACTS_ON,related_is_text,related_is_text,IS 11536,,F034,bis_gazette_notification.csv,,938,1.00,
REL-NOTIFI-0000863,NOTIF-00765,,STANDARD,STD-00138,IS 1165,ACTS_ON,related_is_text,related_is_text,IS 1165,,F034,bis_gazette_notification.csv,,939,1.00,
REL-NOTIFI-0000864,NOTIF-01054,,STANDARD,STD-00141,IS 1166,ACTS_ON,related_is_text,related_is_text,IS 1166,,F034,bis_gazette_notification.csv,,940,1.00,
REL-NOTIFI-0000865,NOTIF-00931,,STANDARD,STD-00180,IS 12176,ACTS_ON,related_is_text,related_is_text,IS 12176,,F034,bis_gazette_notification.csv,,941,1.00,
REL-NOTIFI-0000866,NOTIF-00855,,STANDARD,STD-00407,IS 14625,ACTS_ON,related_is_text,related_is_text,IS 14625,,F034,bis_gazette_notification.csv,,943,1.00,
REL-NOTIFI-0000867,NOTIF-00567,,STANDARD,STD-01324,IS 5168,ACTS_ON,related_is_text,related_is_text,IS 5168,,F034,bis_gazette_notification.csv,,944,1.00,
REL-NOTIFI-0000868,NOTIF-00760,,STANDARD,STD-00031,IS 10109,ACTS_ON,related_is_text,related_is_text,IS 10109,,F034,bis_gazette_notification.csv,,946,1.00,
REL-NOTIFI-0000869,NOTIF-00902,,STANDARD,STD-01060,IS 2787,ACTS_ON,related_is_text,related_is_text,IS 2787,,F034,bis_gazette_notification.csv,,947,1.00,
REL-NOTIFI-0000870,NOTIF-00759,,STANDARD,STD-00287,IS 1342,ACTS_ON,related_is_text,related_is_text,IS 1342,,F034,bis_gazette_notification.csv,,948,1.00,
REL-NOTIFI-0000871,NOTIF-00944,,STANDARD,STD-00254,IS 13098,ACTS_ON,related_is_text,related_is_text,IS 13098,,F034,bis_gazette_notification.csv,,950,1.00,
REL-NOTIFI-0000872,NOTIF-00943,,STANDARD,STD-00527,IS 15627,ACTS_ON,related_is_text,related_is_text,IS 15627,,F034,bis_gazette_notification.csv,,951,1.00,
REL-NOTIFI-0000873,NOTIF-00945,,STANDARD,STD-00528,IS 15633,ACTS_ON,related_is_text,related_is_text,IS 15633,,F034,bis_gazette_notification.csv,,952,1.00,
REL-NOTIFI-0000874,NOTIF-00946,,STANDARD,STD-00529,IS 15636,ACTS_ON,related_is_text,related_is_text,IS 15636,,F034,bis_gazette_notification.csv,,953,1.00,
REL-NOTIFI-0000875,NOTIF-00545,,STANDARD,STD-00447,IS 14899,ACTS_ON,related_is_text,related_is_text,IS 14899,,F034,bis_gazette_notification.csv,,955,1.00,
REL-NOTIFI-0000876,NOTIF-00546,,STANDARD,STD-00465,IS 15100,ACTS_ON,related_is_text,related_is_text,IS 15100,,F034,bis_gazette_notification.csv,,956,1.00,
REL-NOTIFI-0000877,NOTIF-00015,,STANDARD,STD-01112,IS 3196,ACTS_ON,related_is_text,related_is_text,IS 3196,,F034,bis_gazette_notification.csv,,957,1.00,
REL-NOTIFI-0000878,NOTIF-00013,,STANDARD,STD-01112,IS 3196,ACTS_ON,related_is_text,related_is_text,IS 3196,,F034,bis_gazette_notification.csv,,958,1.00,
REL-NOTIFI-0000879,NOTIF-00014,,STANDARD,STD-01112,IS 3196,ACTS_ON,related_is_text,related_is_text,IS 3196,,F034,bis_gazette_notification.csv,,959,1.00,
REL-NOTIFI-0000880,NOTIF-00530,,STANDARD,STD-01115,IS 3224,ACTS_ON,related_is_text,related_is_text,IS 3224,,F034,bis_gazette_notification.csv,,960,1.00,
REL-NOTIFI-0000881,NOTIF-00681,,STANDARD,STD-01173,IS 3745,ACTS_ON,related_is_text,related_is_text,IS 3745,,F034,bis_gazette_notification.csv,,961,1.00,
REL-NOTIFI-0000882,NOTIF-00011,,STANDARD,STD-01490,IS 7142,ACTS_ON,related_is_text,related_is_text,IS 7142,,F034,bis_gazette_notification.csv,,962,1.00,
REL-NOTIFI-0000883,NOTIF-00801,,STANDARD,STD-01502,IS 7285,ACTS_ON,related_is_text,related_is_text,IS 7285,,F034,bis_gazette_notification.csv,,963,1.00,
REL-NOTIFI-0000884,NOTIF-00802,,STANDARD,STD-01502,IS 7285,ACTS_ON,related_is_text,related_is_text,IS 7285,,F034,bis_gazette_notification.csv,,964,1.00,
REL-NOTIFI-0000885,NOTIF-01051,,STANDARD,STD-01504,IS 7302,ACTS_ON,related_is_text,related_is_text,IS 7302,,F034,bis_gazette_notification.csv,,965,1.00,
REL-NOTIFI-0000886,NOTIF-01039,,STANDARD,STD-01505,IS 7312,ACTS_ON,related_is_text,related_is_text,IS 7312,,F034,bis_gazette_notification.csv,,966,1.00,
REL-NOTIFI-0000887,NOTIF-00012,,STANDARD,STD-01629,IS 8737,ACTS_ON,related_is_text,related_is_text,IS 8737,,F034,bis_gazette_notification.csv,,967,1.00,
REL-NOTIFI-0000888,NOTIF-00010,,STANDARD,STD-01632,IS 8776,ACTS_ON,related_is_text,related_is_text,IS 8776,,F034,bis_gazette_notification.csv,,968,1.00,
REL-NOTIFI-0000889,NOTIF-00529,,STANDARD,STD-01723,IS 9798,ACTS_ON,related_is_text,related_is_text,IS 9798,,F034,bis_gazette_notification.csv,,969,1.00,
REL-NOTIFI-0000890,NOTIF-00674,,STANDARD,STD-01096,IS 3055,ACTS_ON,related_is_text,related_is_text,IS 3055,,F034,bis_gazette_notification.csv,,971,1.00,
REL-NOTIFI-0000891,NOTIF-00675,,STANDARD,STD-01096,IS 3055,ACTS_ON,related_is_text,related_is_text,IS 3055,,F034,bis_gazette_notification.csv,,972,1.00,
REL-NOTIFI-0000892,NOTIF-00778,,STANDARD,STD-01536,IS 7620,ACTS_ON,related_is_text,related_is_text,IS 7620,,F034,bis_gazette_notification.csv,,973,1.00,
REL-NOTIFI-0000893,NOTIF-00808,,STANDARD,STD-00832,IS 1785,ACTS_ON,related_is_text,related_is_text,IS 1785,,F034,bis_gazette_notification.csv,,975,1.00,
REL-NOTIFI-0000894,NOTIF-00809,,STANDARD,STD-00832,IS 1785,ACTS_ON,related_is_text,related_is_text,IS 1785,,F034,bis_gazette_notification.csv,,976,1.00,
REL-NOTIFI-0000895,NOTIF-00805,,STANDARD,STD-01394,IS 6003,ACTS_ON,related_is_text,related_is_text,IS 6003:2010,,F034,bis_gazette_notification.csv,,977,1.00,
REL-NOTIFI-0000896,NOTIF-00807,,STANDARD,STD-01395,IS 6006,ACTS_ON,related_is_text,related_is_text,IS 6006:2014,,F034,bis_gazette_notification.csv,,978,1.00,
REL-NOTIFI-0000897,NOTIF-00891,,STANDARD,STD-00304,IS 13620,ACTS_ON,related_is_text,related_is_text,IS 13620:1993,,F034,bis_gazette_notification.csv,,979,1.00,
REL-NOTIFI-0000898,NOTIF-00806,,STANDARD,STD-00364,IS 14268,ACTS_ON,related_is_text,related_is_text,IS 14268:1995,,F034,bis_gazette_notification.csv,,980,1.00,
REL-NOTIFI-0000899,NOTIF-00688,,STANDARD,STD-01054,IS 277,ACTS_ON,related_is_text,related_is_text,IS 277:2003,,F034,bis_gazette_notification.csv,,981,1.00,
REL-NOTIFI-0000900,NOTIF-00916,,STANDARD,STD-00923,IS 2002,ACTS_ON,related_is_text,related_is_text,IS 2002:2009,,F034,bis_gazette_notification.csv,,982,1.00,
REL-NOTIFI-0000901,NOTIF-00926,,STANDARD,STD-00933,IS 2041,ACTS_ON,related_is_text,related_is_text,IS 2041:2009,,F034,bis_gazette_notification.csv,,983,1.00,
REL-NOTIFI-0000902,NOTIF-01111,,STANDARD,STD-01066,IS 2830,ACTS_ON,related_is_text,related_is_text,IS 2830:2012,,F034,bis_gazette_notification.csv,,984,1.00,
REL-NOTIFI-0000903,NOTIF-00557,,STANDARD,STD-00833,IS 1786,ACTS_ON,related_is_text,related_is_text,IS 1786:2008,,F034,bis_gazette_notification.csv,,985,1.00,
REL-NOTIFI-0000904,NOTIF-00611,,STANDARD,STD-01435,IS 648,ACTS_ON,related_is_text,related_is_text,IS 648:2006,,F034,bis_gazette_notification.csv,,986,1.00,
REL-NOTIFI-0000905,NOTIF-00645,,STANDARD,STD-01092,IS 3024,ACTS_ON,related_is_text,related_is_text,IS 3024:2015,,F034,bis_gazette_notification.csv,,987,1.00,
REL-NOTIFI-0000906,NOTIF-00552,,STANDARD,STD-00496,IS 15391,ACTS_ON,related_is_text,related_is_text,IS 15391:2003,,F034,bis_gazette_notification.csv,,988,1.00,
REL-NOTIFI-0000907,NOTIF-01182,,STANDARD,STD-00939,IS 2062,ACTS_ON,related_is_text,related_is_text,IS 2062:2011,,F034,bis_gazette_notification.csv,,989,1.00,
REL-NOTIFI-0000908,NOTIF-00558,,STANDARD,STD-01241,IS 432,ACTS_ON,related_is_text,related_is_text,IS 432,,F034,bis_gazette_notification.csv,,990,1.00,
REL-NOTIFI-0000909,NOTIF-00559,,STANDARD,STD-01241,IS 432,ACTS_ON,related_is_text,related_is_text,IS 432,,F034,bis_gazette_notification.csv,,991,1.00,
REL-NOTIFI-0000910,NOTIF-00605,,STANDARD,STD-01317,IS 513,ACTS_ON,related_is_text,related_is_text,IS 513,,F034,bis_gazette_notification.csv,,992,1.00,
REL-NOTIFI-0000911,NOTIF-00606,,STANDARD,STD-01317,IS 513,ACTS_ON,related_is_text,related_is_text,IS 513,,F034,bis_gazette_notification.csv,,993,1.00,
REL-NOTIFI-0000912,NOTIF-01181,,STANDARD,STD-00083,IS 1079,ACTS_ON,related_is_text,related_is_text,IS 1079:2017,,F034,bis_gazette_notification.csv,,994,1.00,
REL-NOTIFI-0000913,NOTIF-00887,,STANDARD,STD-00895,IS 1875,ACTS_ON,related_is_text,related_is_text,IS 1875:1992,,F034,bis_gazette_notification.csv,,995,1.00,
REL-NOTIFI-0000914,NOTIF-00932,,STANDARD,STD-01073,IS 2879,ACTS_ON,related_is_text,related_is_text,IS 2879:1998,,F034,bis_gazette_notification.csv,,996,1.00,
REL-NOTIFI-0000915,NOTIF-00494,,STANDARD,STD-01143,IS 3502,ACTS_ON,related_is_text,related_is_text,IS 3502:2009,,F034,bis_gazette_notification.csv,,997,1.00,
REL-NOTIFI-0000916,NOTIF-00610,,STANDARD,STD-01387,IS 5872,ACTS_ON,related_is_text,related_is_text,IS 5872:1990,,F034,bis_gazette_notification.csv,,998,1.00,
REL-NOTIFI-0000917,NOTIF-00882,,STANDARD,STD-01393,IS 5986,ACTS_ON,related_is_text,related_is_text,IS 5986:2017,,F034,bis_gazette_notification.csv,,999,1.00,
REL-NOTIFI-0000918,NOTIF-00774,,STANDARD,STD-01420,IS 6240,ACTS_ON,related_is_text,related_is_text,IS 6240:2008,,F034,bis_gazette_notification.csv,,1000,1.00,
REL-NOTIFI-0000919,NOTIF-00489,,STANDARD,STD-01501,IS 7283,ACTS_ON,related_is_text,related_is_text,IS 7283:1992,,F034,bis_gazette_notification.csv,,1001,1.00,
REL-NOTIFI-0000920,NOTIF-01095,,STANDARD,STD-01553,IS 7887,ACTS_ON,related_is_text,related_is_text,IS 7887:1992,,F034,bis_gazette_notification.csv,,1002,1.00,
REL-NOTIFI-0000921,NOTIF-01042,,STANDARD,STD-00078,IS 10748,ACTS_ON,related_is_text,related_is_text,IS 10748:2004,,F034,bis_gazette_notification.csv,,1003,1.00,
REL-NOTIFI-0000922,NOTIF-00609,,STANDARD,STD-00126,IS 11513,ACTS_ON,related_is_text,related_is_text,IS 11513:2017,,F034,bis_gazette_notification.csv,,1004,1.00,
REL-NOTIFI-0000923,NOTIF-01041,,STANDARD,STD-00531,IS 15647,ACTS_ON,related_is_text,related_is_text,IS 15647:2006,,F034,bis_gazette_notification.csv,,1005,1.00,
REL-NOTIFI-0000924,NOTIF-00498,,STANDARD,STD-01557,IS 7904,ACTS_ON,related_is_text,related_is_text,IS 7904:2017,,F034,bis_gazette_notification.csv,,1006,1.00,
REL-NOTIFI-0000925,NOTIF-00776,,STANDARD,STD-00360,IS 14246,ACTS_ON,related_is_text,related_is_text,IS 14246:2013,,F034,bis_gazette_notification.csv,,1007,1.00,
REL-NOTIFI-0000926,NOTIF-00810,,STANDARD,STD-00583,IS 15965,ACTS_ON,related_is_text,related_is_text,IS 15965:2012,,F034,bis_gazette_notification.csv,,1008,1.00,
REL-NOTIFI-0000927,NOTIF-01094,,STANDARD,STD-01062,IS 280,ACTS_ON,related_is_text,related_is_text,IS 280: 2006,,F034,bis_gazette_notification.csv,,1009,1.00,
REL-NOTIFI-0000928,NOTIF-00958,,STANDARD,STD-00868,IS 1835,ACTS_ON,related_is_text,related_is_text,IS 1835:1976,,F034,bis_gazette_notification.csv,,1010,1.00,
REL-NOTIFI-0000929,NOTIF-00597,,STANDARD,STD-01194,IS 3975,ACTS_ON,related_is_text,related_is_text,IS 3975:1999,,F034,bis_gazette_notification.csv,,1011,1.00,
REL-NOTIFI-0000930,NOTIF-01093,,STANDARD,STD-01246,IS 4368,ACTS_ON,related_is_text,related_is_text,IS 4368:1967,,F034,bis_gazette_notification.csv,,1012,1.00,
REL-NOTIFI-0000931,NOTIF-00950,,STANDARD,STD-01261,IS 4454 (Part 1),ACTS_ON,related_is_text,related_is_text,IS 4454 (Part 1) : 2001,,F034,bis_gazette_notification.csv,,1013,1.00,
REL-NOTIFI-0000932,NOTIF-00951,,STANDARD,STD-01262,IS 4454 (Part 2),ACTS_ON,related_is_text,related_is_text,IS 4454 (Part 2): 2001,,F034,bis_gazette_notification.csv,,1014,1.00,
REL-NOTIFI-0000933,NOTIF-00702,,STANDARD,STD-01295,IS 4824,ACTS_ON,related_is_text,related_is_text,IS 4824:2006,,F034,bis_gazette_notification.csv,,1015,1.00,
REL-NOTIFI-0000934,NOTIF-00613,,STANDARD,STD-00106,IS 11169 (Part 1),ACTS_ON,related_is_text,related_is_text,IS 11169 (Part 1): 1984,,F034,bis_gazette_notification.csv,,1016,1.00,
REL-NOTIFI-0000935,NOTIF-01061,,STANDARD,STD-00134,IS 11587,ACTS_ON,related_is_text,related_is_text,IS 11587:1986,,F034,bis_gazette_notification.csv,,1017,1.00,
REL-NOTIFI-0000936,NOTIF-00475,,STANDARD,STD-00466,IS 15103,ACTS_ON,related_is_text,related_is_text,IS 15103: 2002,,F034,bis_gazette_notification.csv,,1018,1.00,
REL-NOTIFI-0000937,NOTIF-01040,,STANDARD,STD-00574,IS 15914,ACTS_ON,related_is_text,related_is_text,IS 15914:2011,,F034,bis_gazette_notification.csv,,1019,1.00,
REL-NOTIFI-0000938,NOTIF-01178,,STANDARD,STD-00581,IS 15961,ACTS_ON,related_is_text,related_is_text,IS 15961:2012,,F034,bis_gazette_notification.csv,,1020,1.00,
REL-NOTIFI-0000939,NOTIF-00508,,STANDARD,STD-00582,IS 15962,ACTS_ON,related_is_text,related_is_text,IS 15962:2012,,F034,bis_gazette_notification.csv,,1021,1.00,
REL-NOTIFI-0000940,NOTIF-01155,,STANDARD,STD-01438,IS 6527,ACTS_ON,related_is_text,related_is_text,IS 6527:1995,,F034,bis_gazette_notification.csv,,1022,1.00,
REL-NOTIFI-0000941,NOTIF-01154,,STANDARD,STD-01439,IS 6528,ACTS_ON,related_is_text,related_is_text,IS 6528:1995,,F034,bis_gazette_notification.csv,,1023,1.00,
REL-NOTIFI-0000942,NOTIF-01153,,STANDARD,STD-01445,IS 6603,ACTS_ON,related_is_text,related_is_text,IS 6603:2001,,F034,bis_gazette_notification.csv,,1024,1.00,
REL-NOTIFI-0000943,NOTIF-00901,,STANDARD,STD-01368,IS 5522,ACTS_ON,related_is_text,related_is_text,IS 5522:2014,,F034,bis_gazette_notification.csv,,1025,1.00,
REL-NOTIFI-0000944,NOTIF-01151,,STANDARD,STD-01465,IS 6911,ACTS_ON,related_is_text,related_is_text,IS 6911:2017,,F034,bis_gazette_notification.csv,,1026,1.00,
REL-NOTIFI-0000945,NOTIF-00900,,STANDARD,STD-00586,IS 15997,ACTS_ON,related_is_text,related_is_text,IS 15997:2012,,F034,bis_gazette_notification.csv,,1027,1.00,
REL-NOTIFI-0000946,NOTIF-00881,,STANDARD,STD-00104,IS 1110,ACTS_ON,related_is_text,related_is_text,IS 1110 : 1990,,F034,bis_gazette_notification.csv,,1028,1.00,
REL-NOTIFI-0000947,NOTIF-00878,,STANDARD,STD-01253,IS 4409,ACTS_ON,related_is_text,related_is_text,IS 4409 : 1973,,F034,bis_gazette_notification.csv,,1029,1.00,
REL-NOTIFI-0000948,NOTIF-01183,,STANDARD,STD-00046,IS 1029,ACTS_ON,related_is_text,related_is_text,IS 1029 : 1970,,F034,bis_gazette_notification.csv,,1030,1.00,
REL-NOTIFI-0000949,NOTIF-00607,,STANDARD,STD-00986,IS 2385,ACTS_ON,related_is_text,related_is_text,IS 2385 : 1977,,F034,bis_gazette_notification.csv,,1031,1.00,
REL-NOTIFI-0000950,NOTIF-00690,,STANDARD,STD-01095,IS 3039,ACTS_ON,related_is_text,related_is_text,IS 3039 : 1988,,F034,bis_gazette_notification.csv,,1032,1.00,
REL-NOTIFI-0000951,NOTIF-00920,,STANDARD,STD-01703,IS 9550,ACTS_ON,related_is_text,related_is_text,IS 9550 : 2001,,F034,bis_gazette_notification.csv,,1033,1.00,
REL-NOTIFI-0000952,NOTIF-00707,,STANDARD,STD-01174,IS 3748,ACTS_ON,related_is_text,related_is_text,IS 3748 : 1990,,F034,bis_gazette_notification.csv,,1034,1.00,
REL-NOTIFI-0000953,NOTIF-01175,,STANDARD,STD-01366,IS 5517,ACTS_ON,related_is_text,related_is_text,IS 5517 : 1993,,F034,bis_gazette_notification.csv,,1035,1.00,
REL-NOTIFI-0000954,NOTIF-00643,,STANDARD,STD-00693,IS 16732,ACTS_ON,related_is_text,related_is_text,IS 16732 : 2019,,F034,bis_gazette_notification.csv,,1036,1.00,
REL-NOTIFI-0000955,NOTIF-00485,,STANDARD,STD-01526,IS 7494,ACTS_ON,related_is_text,related_is_text,IS 7494 : 1981,,F034,bis_gazette_notification.csv,,1037,1.00,
REL-NOTIFI-0000956,NOTIF-00764,,STANDARD,STD-00178,IS 12146,ACTS_ON,related_is_text,related_is_text,IS 12146 : 1987,,F034,bis_gazette_notification.csv,,1038,1.00,
REL-NOTIFI-0000957,NOTIF-00677,,STANDARD,STD-00669,IS 16585,ACTS_ON,related_is_text,related_is_text,IS 16585 : 2016,,F034,bis_gazette_notification.csv,,1039,1.00,
REL-NOTIFI-0000958,NOTIF-01064,,STANDARD,STD-01067,IS 2831,ACTS_ON,related_is_text,related_is_text,IS 2831 : 2012,,F034,bis_gazette_notification.csv,,1040,1.00,
REL-NOTIFI-0000959,NOTIF-01059,,STANDARD,STD-00124,IS 1148,ACTS_ON,related_is_text,related_is_text,IS 1148 : 2009,,F034,bis_gazette_notification.csv,,1041,1.00,
REL-NOTIFI-0000960,NOTIF-00614,,STANDARD,STD-00692,IS 1673,ACTS_ON,related_is_text,related_is_text,IS 1673 : 1984,,F034,bis_gazette_notification.csv,,1042,1.00,
REL-NOTIFI-0000961,NOTIF-00983,,STANDARD,STD-00853,IS 1812,ACTS_ON,related_is_text,related_is_text,IS 1812 : 1982,,F034,bis_gazette_notification.csv,,1043,1.00,
REL-NOTIFI-0000962,NOTIF-01165,,STANDARD,STD-01002,IS 2507,ACTS_ON,related_is_text,related_is_text,IS 2507 : 1975,,F034,bis_gazette_notification.csv,,1044,1.00,
REL-NOTIFI-0000963,NOTIF-00615,,STANDARD,STD-00973,IS 2255,ACTS_ON,related_is_text,related_is_text,IS 2255 : 1977,,F034,bis_gazette_notification.csv,,1045,1.00,
REL-NOTIFI-0000964,NOTIF-00977,,STANDARD,STD-01111,IS 3195,ACTS_ON,related_is_text,related_is_text,IS 3195 : 1992,,F034,bis_gazette_notification.csv,,1046,1.00,
REL-NOTIFI-0000965,NOTIF-00544,,STANDARD,STD-01134,IS 3431,ACTS_ON,related_is_text,related_is_text,IS 3431 : 1982,,F034,bis_gazette_notification.csv,,1047,1.00,
REL-NOTIFI-0000966,NOTIF-00995,,STANDARD,STD-01187,IS 3885,ACTS_ON,related_is_text,related_is_text,IS 3885,,F034,bis_gazette_notification.csv,,1048,1.00,
REL-NOTIFI-0000967,NOTIF-00996,,STANDARD,STD-01187,IS 3885,ACTS_ON,related_is_text,related_is_text,IS 3885,,F034,bis_gazette_notification.csv,,1049,1.00,
REL-NOTIFI-0000968,NOTIF-00679,,STANDARD,STD-01226,IS 4223,ACTS_ON,related_is_text,related_is_text,IS 4223: 1975,,F034,bis_gazette_notification.csv,,1050,1.00,
REL-NOTIFI-0000969,NOTIF-01156,,STANDARD,STD-01227,IS 4224,ACTS_ON,related_is_text,related_is_text,IS 4224: 1972,,F034,bis_gazette_notification.csv,,1051,1.00,
REL-NOTIFI-0000970,NOTIF-00917,,STANDARD,STD-01250,IS 4397,ACTS_ON,related_is_text,related_is_text,IS 4397: 1999,,F034,bis_gazette_notification.csv,,1052,1.00,
REL-NOTIFI-0000971,NOTIF-00918,,STANDARD,STD-01251,IS 4398,ACTS_ON,related_is_text,related_is_text,IS 4398: 1994,,F034,bis_gazette_notification.csv,,1053,1.00,
REL-NOTIFI-0000972,NOTIF-01162,,STANDARD,STD-01462,IS 6902,ACTS_ON,related_is_text,related_is_text,IS 6902: 1973,,F034,bis_gazette_notification.csv,,1054,1.00,
REL-NOTIFI-0000973,NOTIF-01020,,STANDARD,STD-01471,IS 6967,ACTS_ON,related_is_text,related_is_text,IS 6967: 1973,,F034,bis_gazette_notification.csv,,1055,1.00,
REL-NOTIFI-0000974,NOTIF-01087,,STANDARD,STD-01498,IS 7226,ACTS_ON,related_is_text,related_is_text,IS 7226: 1974,,F034,bis_gazette_notification.csv,,1056,1.00,
REL-NOTIFI-0000975,NOTIF-00602,,STANDARD,STD-01531,IS 7557,ACTS_ON,related_is_text,related_is_text,IS 7557: 1982,,F034,bis_gazette_notification.csv,,1057,1.00,
REL-NOTIFI-0000976,NOTIF-01077,,STANDARD,STD-01572,IS 8052,ACTS_ON,related_is_text,related_is_text,IS 8052: 2006,,F034,bis_gazette_notification.csv,,1058,1.00,
