pair_id,file_a,sheet_a,file_b,sheet_b,columns_a,columns_b,common_columns,unique_columns_a,unique_columns_b,column_jaccard,schema_verdict,common_column_list,unique_a_list,unique_b_list,entity_jaccard_max,deep_compared,deep_compare_reason
SC-0598,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,output__topic20_provenance.csv,output__topic20_provenance,22,19,2,20,17,0.0513,SCHEMA_WEAK_OVERLAP,effective_date; source_url,amendments; corrigendas; current_status; deferments; department; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date; notification_number …(+8),clause; confidence; document_hash; document_id; document_title; entity_type; evidence_text; field_name; field_value; page; record_id; retrieval_timestamp …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0599,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,output__unresolved_records.csv,output__unresolved_records,22,6,0,22,6,0.0,SCHEMA_DISJOINT,,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+10),attempted_source_url; entity_type; field_name; reason; record_id; resolution_needed,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0600,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,22,22,22,0,0,1.0,SCHEMA_IDENTICAL,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date; notification_number; official_document_url; product; qco_id; qco_name; qco_number; schemes; scope …(+2),,,1.0,YES,SCHEMA_JACCARD>=0.25; PHASE1_CANDIDATE_GROUP=NAMECAND-004; SCHEME_JACCARD=1.00; SAME_DOMAIN=03_QCO
SC-0601,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,22,11,4,18,7,0.1379,SCHEMA_WEAK_OVERLAP,ministry; notification_number; product; scope,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; notification_date; official_document_url …(+6),amendments_extensions; effective_implementation_date; exemptions; is_number; mandatory_voluntary_status; qco_order; source_gazette_url,0.1818,YES,SAME_DOMAIN=03_QCO
SC-0602,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_QCO_Summary.xlsx,QCO_Summary,22,7,0,22,7,0.0,SCHEMA_DISJOINT,,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+10),key_scope_exclusions_amendments; ministry_department; notification_no_date; product_standard_is; qco_name_identifier; scheme_status; source_document_link,0.1154,YES,SAME_DOMAIN=03_QCO
SC-0603,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,22,14,1,21,13,0.0286,SCHEMA_WEAK_OVERLAP,source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),address; city; contact_number; contact_person; district; email; lab_code; lab_id; lab_name; recognition_status; scope_url; state …(+1),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0604,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,22,13,3,19,10,0.0938,SCHEMA_WEAK_OVERLAP,product; scope; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+7),certification_type; is_number; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_id_code; scheme_name; scheme_type,0.0976,NO,NO_CONTENT_LINK_DETECTED
SC-0605,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,22,14,3,19,11,0.0909,SCHEMA_WEAK_OVERLAP,product; scope; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+7),certification_type; is_number; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0606,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,22,14,3,19,11,0.0909,SCHEMA_WEAK_OVERLAP,product; scope; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+7),certification_type; is_number; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0607,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,22,14,3,19,11,0.0909,SCHEMA_WEAK_OVERLAP,product; scope; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+7),certification_type; is; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type,0.15,NO,NO_CONTENT_LINK_DETECTED
SC-0608,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,22,14,3,19,11,0.0909,SCHEMA_WEAK_OVERLAP,product; scope; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+7),certification_type; is; mandatory_voluntary; related_product_manual; related_qco; related_sit; requirements; scheme_code; scheme_id; scheme_name; scheme_type,0.15,NO,NO_CONTENT_LINK_DETECTED
SC-0609,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,22,12,2,20,10,0.0625,SCHEMA_WEAK_OVERLAP,effective_date; source_url,amendments; corrigendas; current_status; deferments; department; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date; notification_number …(+8),amendment_date; amendment_id; amendment_number; document_url; new_version; original_version; parent_entity; status; superseded_document; superseding_document,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0610,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,22,19,1,21,18,0.025,SCHEMA_WEAK_OVERLAP,current_status,amendments; corrigendas; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date; notification_number …(+9),degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),0.087,NO,NO_CONTENT_LINK_DETECTED
SC-0611,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Standards_Details_v2.xlsx,BIS Standards,22,19,1,21,18,0.025,SCHEMA_WEAK_OVERLAP,current_status,amendments; corrigendas; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date; notification_number …(+9),degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),0.087,NO,NO_CONTENT_LINK_DETECTED
SC-0612,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Standards_Details_v3.xlsx,BIS Standards,22,19,1,21,18,0.025,SCHEMA_WEAK_OVERLAP,current_status,amendments; corrigendas; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date; notification_number …(+9),degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),0.087,NO,NO_CONTENT_LINK_DETECTED
SC-0613,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,22,23,2,20,21,0.0465,SCHEMA_WEAK_OVERLAP,product; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+8),application_procedure; conformity_assessment; eligibility; factory_requirements; fees; forms; infrastructure_requirements; inspection; is_number; laboratory_testing; licence_or_coc_grant; process_controls …(+9),0.0889,NO,NO_CONTENT_LINK_DETECTED
SC-0614,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,22,23,1,21,22,0.0227,SCHEMA_WEAK_OVERLAP,source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),application_procedure; certification_scheme_to_store; conformity_assessment; eligibility; factory_requirements; fees; forms; group; infrastructure_requirements; inspection; is_number; laboratory_testing …(+10),0.1429,NO,NO_CONTENT_LINK_DETECTED
SC-0615,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,22,18,2,20,16,0.0526,SCHEMA_WEAK_OVERLAP,product; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+8),acceptance_criteria; clause; is_number; laboratory_requirement; rejection_handling; remarks; required_equipment; sample_size; sampling_frequency; source_document; source_page; test_frequency …(+4),0.0889,NO,NO_CONTENT_LINK_DETECTED
SC-0616,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,bis_circulars (1).csv,bis_circulars (1),22,11,2,20,9,0.0645,SCHEMA_WEAK_OVERLAP,effective_date; source_url,amendments; corrigendas; current_status; deferments; department; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date; notification_number …(+8),circular_id; circular_number; document_url; implementation_instructions; issuing_authority; related_is; release_date; subject; title,0.001,NO,NO_CONTENT_LINK_DETECTED
SC-0617,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,bis_gazette_notification.csv,bis_gazette_notification,22,4,0,22,4,0.0,SCHEMA_DISJOINT,,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+10),id; related_is; title; unnamed_3,0.0065,NO,NO_CONTENT_LINK_DETECTED
SC-0618,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,bis_laboratories.csv,bis_laboratories,22,11,1,21,10,0.0312,SCHEMA_WEAK_OVERLAP,source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),accreditation_validity; address; city; contact_details; lab_id; lab_name; lab_type; pin; state; tested_is_numbers,0.0046,NO,NO_CONTENT_LINK_DETECTED
SC-0619,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,bis_product_certification_faq (1).csv,bis_product_certification_faq (1),22,8,1,21,7,0.0345,SCHEMA_WEAK_OVERLAP,source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),answer; category; faq_id; question; related_is; related_product; related_scheme,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0620,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,bis_product_certifications.csv,bis_product_certifications,22,9,1,21,8,0.0333,SCHEMA_WEAK_OVERLAP,source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),applicability; application_procedure; document_url; fee_structure; guideline_title; inspection_testing_norm; scheme_id; scheme_name,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0621,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,22,14,2,20,12,0.0588,SCHEMA_WEAK_OVERLAP,scope; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+8),address; centre_code; centre_id; centre_name; city; district; pin; recognition_status; recognition_status_raw; services; state; validity,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0622,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,22,17,2,20,15,0.0541,SCHEMA_WEAK_OVERLAP,scope; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+8),address; centre_code; centre_id; centre_name; centre_type; city; district; pin; recognition_status; recognition_status_raw; region; services …(+3),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0623,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,data__raw__fmcs_all_fmcs_list_raw.csv,data__raw__fmcs_all_fmcs_list_raw,22,9,1,21,8,0.0333,SCHEMA_WEAK_OVERLAP,source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+9),cml_no_raw; name_address_raw; retrieved_at; s_no; standard_no_raw; status_raw; validity_date_raw; variety_brand_raw,0.0087,NO,NO_CONTENT_LINK_DETECTED
SC-0624,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,output__extraction_log.csv,output__extraction_log,22,6,0,22,6,0.0,SCHEMA_DISJOINT,,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+10),error_type; notes; outcome; retry_count; timestamp; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0625,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,output__fmcs_country_coverage.csv,output__fmcs_country_coverage,22,3,0,22,3,0.0,SCHEMA_DISJOINT,,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+10),country; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0626,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,output__fmcs_is_coverage.csv,output__fmcs_is_coverage,22,3,0,22,3,0.0,SCHEMA_DISJOINT,,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+10),is_number; licence_count; manufacturer_count,0.0087,NO,NO_CONTENT_LINK_DETECTED
SC-0627,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,output__source_inventory.csv,output__source_inventory,22,12,0,22,12,0.0,SCHEMA_DISJOINT,,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+10),bytes; canonical_document_id; content_type; dedup_status; http_status; last_modified; notes; retrieved_at; sha256; source_title; source_type; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0628,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,22,17,2,20,15,0.0541,SCHEMA_WEAK_OVERLAP,product; source_url,amendments; corrigendas; current_status; deferments; department; effective_date; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date …(+8),air; application_requirements; competent_personnel; country; documents; eligibility; factory; fees; is_number; licence; licence_status; machinery_requirements …(+3),0.0087,NO,NO_CONTENT_LINK_DETECTED
SC-0629,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,output__topic19_official_documents.csv,output__topic19_official_documents,22,17,3,19,14,0.0833,SCHEMA_WEAK_OVERLAP,effective_date; product; source_url,amendments; corrigendas; current_status; deferments; department; exclusions; extensions; is_numbers; mandatory_status; ministry; notification_date; notification_number …(+7),access_status; date; document_id; document_title; document_type; download_url; is_number; license_access_restriction; local_file; page_count; qco; scheme …(+2),0.0,NO,NO_CONTENT_LINK_DETECTED
