group_id,file_a,file_b,duplicate_type,similarity_score,common_rows,unique_rows_a,unique_rows_b,common_IS_numbers,unique_IS_numbers_a,unique_IS_numbers_b,common_columns,unique_columns_a,unique_columns_b,conflicts,decision,decision_reason,recommended_canonical_file,records_to_merge,records_to_archive,requires_review,detection_level,record_key_column,common_records_by_key,unique_records_a_by_key,unique_records_b_by_key,record_key_jaccard,entity_identity_verdict,entity_discriminator_columns,homonym_columns_do_not_union,attribute_sets_comparable,row_metric_reliability,schema_verdict,identical_bytes,identical_row_multiset,version_direction_evidence,pair_id
DG-0142,BIS_QCO_Master_Records_v3.xlsx,BIS_Scheme_IV_FMCS.xlsx,COMPLEMENTARY,0.0328,0,12,40,12,0,28,3,19,10,16,COMPLEMENTARY,"8 of 44 records are shared on `product` (key Jaccard 0.18; 4 unique to A, 32 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0938, 3 shared of 22/13 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped. Column name(s) scope; source_url disagree on essentially every matched record while both sides hold real values - one name carrying two different meanings. Phase 3 must SPLIT these into per-source fields, not union them.",MERGE_UNION,44,0,YES,L4,product,8,4,32,0.1818,KEY_LINKED,,scope; source_url,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,"INCONCLUSIVE: 16 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0142
DG-0143,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Summary.xlsx,COMPLEMENTARY,0.0,0,0,0,36,4,0,0,11,7,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.90 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 11/7 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,75,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0143
DG-0144,BIS_QCO_Master_Scheme_1.xlsx,BIS_Scheme_IV_FMCS.xlsx,COMPLEMENTARY,0.05,0,40,40,40,0,0,3,8,10,41,COMPLEMENTARY,"All 40 records match on `is_number` with none unique to either side. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.1429, 3 shared of 11/13 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped. Column name(s) scope disagree on essentially every matched record while both sides hold real values - one name carrying two different meanings. Phase 3 must SPLIT these into per-source fields, not union them.",MERGE_UNION,40,0,YES,L4,is_number,40,0,0,1.0,KEY_LINKED,,scope,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,"INCONCLUSIVE: 41 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0144
DG-0145,BIS_QCO_Master_Scheme_1.xlsx,BIS_Schemes_Master.xlsx,COMPLEMENTARY,0.0304,0,40,40,0,40,0,2,9,12,21,COMPLEMENTARY,"21 of 59 records are shared on `product` (key Jaccard 0.36; 19 unique to A, 19 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.087, 2 shared of 11/14 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,59,0,YES,L4,product,21,19,19,0.3559,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,"INCONCLUSIVE: 21 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0145
DG-0146,BIS_QCO_Master_Scheme_1.xlsx,BIS_Schemes_Master_Scheme_2.xlsx,COMPLEMENTARY,0.0304,0,40,40,0,40,0,2,9,12,21,COMPLEMENTARY,"21 of 59 records are shared on `product` (key Jaccard 0.36; 19 unique to A, 19 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.087, 2 shared of 11/14 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,59,0,YES,L4,product,21,19,19,0.3559,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,"INCONCLUSIVE: 21 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0146
DG-0147,BIS_QCO_Master_Scheme_1.xlsx,BIS_Standards_Details_v2 (1).xlsx,COMPLEMENTARY,0.0121,38,2,2,40,0,5,1,10,18,0,COMPLEMENTARY,"38 of 42 records are shared on `is_number` (key Jaccard 0.90; 2 unique to A, 2 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0345, 1 shared of 11/19 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,42,0,YES,L4,is_number,38,2,2,0.9048,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0147
DG-0148,BIS_QCO_Master_Scheme_1.xlsx,BIS_Standards_Details_v2.xlsx,COMPLEMENTARY,0.0121,38,2,2,40,0,5,1,10,18,0,COMPLEMENTARY,"38 of 42 records are shared on `is_number` (key Jaccard 0.90; 2 unique to A, 2 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0345, 1 shared of 11/19 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,42,0,YES,L4,is_number,38,2,2,0.9048,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0148
DG-0149,BIS_QCO_Master_Scheme_1.xlsx,BIS_Standards_Details_v3.xlsx,COMPLEMENTARY,0.0121,38,2,2,40,0,5,1,10,18,0,COMPLEMENTARY,"38 of 42 records are shared on `is_number` (key Jaccard 0.90; 2 unique to A, 2 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0345, 1 shared of 11/19 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,42,0,YES,L4,is_number,38,2,2,0.9048,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0149
DG-0150,BIS_QCO_Master_Scheme_1.xlsx,BIS_Standards_Intelligence_Master.xlsx,COMPLEMENTARY,0.0219,21,19,24,40,0,4,2,9,21,18,COMPLEMENTARY,"39 of 46 records are shared on `is_number` (key Jaccard 0.85; 1 unique to A, 6 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0625, 2 shared of 11/23 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,46,0,YES,L4,is_number,39,1,6,0.8478,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,"INCONCLUSIVE: 18 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0150
DG-0151,BIS_QCO_Master_Scheme_1.xlsx,BIS_Standards_Scheme_Mapping.xlsx,COMPLEMENTARY,0.0106,22,18,14,25,15,10,1,10,22,0,COMPLEMENTARY,"22 of 54 records are shared on `is_number` (key Jaccard 0.41; 18 unique to A, 14 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0303, 1 shared of 11/23 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,54,0,YES,L4,is_number,22,18,14,0.4074,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0151
DG-0152,BIS_QCO_Master_Scheme_1.xlsx,BIS_Testing_Parameters_Master.xlsx,COMPLEMENTARY,0.0259,20,20,25,40,0,4,2,9,16,18,COMPLEMENTARY,"38 of 47 records are shared on `is_number` (key Jaccard 0.81; 2 unique to A, 7 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0741, 2 shared of 11/18 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,47,0,YES,L4,is_number,38,2,7,0.8085,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,"INCONCLUSIVE: 18 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0152
DG-0153,BIS_QCO_Summary.xlsx,BIS_Scheme_IV_FMCS.xlsx,COMPLEMENTARY,0.0,0,0,0,36,0,4,0,7,13,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.90 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/13 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,75,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0153
DG-0154,BIS_QCO_Summary.xlsx,BIS_Schemes_Master.xlsx,COMPLEMENTARY,0.0,0,0,0,0,36,0,0,7,14,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.31 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/14 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,75,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0154
DG-0155,BIS_QCO_Summary.xlsx,BIS_Schemes_Master_Scheme_2.xlsx,COMPLEMENTARY,0.0,0,0,0,0,36,0,0,7,14,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.31 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/14 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,75,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0155
DG-0156,BIS_QCO_Summary.xlsx,BIS_Standards_Details_v2 (1).xlsx,COMPLEMENTARY,0.0,0,0,0,36,0,9,0,7,19,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.80 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/19 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,75,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0156
DG-0157,BIS_QCO_Summary.xlsx,BIS_Standards_Details_v2.xlsx,COMPLEMENTARY,0.0,0,0,0,36,0,9,0,7,19,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.80 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/19 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,75,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0157
DG-0158,BIS_QCO_Summary.xlsx,BIS_Standards_Details_v3.xlsx,COMPLEMENTARY,0.0,0,0,0,36,0,9,0,7,19,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.80 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/19 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,75,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0158
DG-0159,BIS_QCO_Summary.xlsx,BIS_Standards_Intelligence_Master.xlsx,COMPLEMENTARY,0.0,0,0,0,36,0,8,0,7,23,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.82 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/23 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,80,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0159
DG-0160,BIS_QCO_Summary.xlsx,BIS_Standards_Scheme_Mapping.xlsx,COMPLEMENTARY,0.0,0,0,0,21,15,14,0,7,23,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.42 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/23 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,71,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0160
DG-0161,BIS_QCO_Summary.xlsx,BIS_Testing_Parameters_Master.xlsx,COMPLEMENTARY,0.0,0,0,0,36,0,8,0,7,18,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.82 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 7/18 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,80,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0161
DG-0162,BIS_Recognized_Laboratories.xlsx,bis_laboratories.csv,COMPLEMENTARY,0.1105,0,15,431,0,0,1093,6,8,5,8,COMPLEMENTARY,"2 of 444 records are shared on `lab_name` (key Jaccard 0.00; 13 unique to A, 429 to B). The two files share their subjects but not their attributes (SCHEMA_OVERLAP, column Jaccard 0.3158, 6 shared of 14/11 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,444,0,YES,L4,lab_name,2,13,429,0.0045,KEY_LINKED,lab_id,,NO,RELIABLE,SCHEMA_OVERLAP,NO,NO,"INCONCLUSIVE: 8 conflicts, both sides carry real values (a_blank=2 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0162
DG-0163,BIS_Recognized_Laboratories.xlsx,bis_topic17_hallmarking_centres.csv,DIFFERENT_ENTITY,0.1167,0,15,1658,0,0,0,7,7,7,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_OVERLAP, column Jaccard 0.3333) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,RELIABLE,SCHEMA_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0163
DG-0164,BIS_Recognized_Laboratories.xlsx,bis_topic17_hallmarking_centres_cancelled_suspended.csv,DIFFERENT_ENTITY,0.1021,0,15,722,0,0,0,7,7,10,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_OVERLAP, column Jaccard 0.2917) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,RELIABLE,SCHEMA_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0164
